Date,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004-1-19,2004.0,1.0,19.0,1.0,1341.922158474182,1339.962382926455,1503.7833617703325,1503.5961922309227,2172.813245304263,121.02078486117574,123.16909770203183,101.98666046223049,0.9822656532754253,3.343153977360831,699.480372588157,8.251752904447516,15.311479604892778,0.009826500844464917,0.00030707815138952864,2.064639950867496,0.18312093761195558,1.5846768002456626,0.010645375914836993,1.4694713137826911
2004-1-2,2004.0,1.0,2.0,5.0,1370.002168491814,1350.8742653232578,1514.7287323790345,1515.5218828715365,2168.211796809404,126.42453600391879,125.66566960537364,107.61465193490447,16.92010014695477,17.04705627236257,721.3299748110832,8.079764903442486,15.73200041981528,0.03201091519731318,0.003830814441645676,3.6652497900923593,0.9521935348446684,7.126311922753988,0.052844248530646516,7.238350125944584
2004-1-20,2004.0,1.0,20.0,2.0,1341.7677307752792,1342.2645224981813,1507.7042438231128,1505.9732411929751,2176.284162942949,119.96139117662487,122.85763275485816,103.18218538530137,-2.2840056654251693,0.8630811972532368,696.9070456198691,7.039644601475631,14.528057778239635,0.008781045412033669,0.0007274238802868129,1.6425231216876235,0.09316221552530396,0.9588485919152031,0.02717447781357165,0.7502338148186636
2004-1-21,2004.0,1.0,21.0,3.0,1342.137929223984,1342.7280186964424,1503.859034308832,1506.644404050896,2177.26948844456,120.44034046130405,122.77797974552064,103.34991856249671,-0.655493090947302,1.8027932374251812,695.9820306413918,6.765827057907037,14.952272137107245,0.010854323552324071,0.0006751493118670475,1.443209555959491,0.13632822643469228,1.861542456504804,0.004777979745520644,1.2430537522721372
2004-1-22,2004.0,1.0,22.0,4.0,1342.0061356019592,1340.3940045017393,1503.9383900928792,1503.8825455289543,2172.803867403315,121.70877192982456,123.04348270922857,103.80510835913313,1.0396284829721363,2.536787831915442,698.3143544096582,6.987210967873951,15.400450173930837,0.007826887661141806,0.000767341927562922,1.7199201964395334,0.13842848373235114,2.0553509310415388,0.011970534069981584,1.473194188663802
2004-1-23,2004.0,1.0,23.0,5.0,1346.6309417745401,1340.134953042058,1498.1305351521512,1503.5675786035117,2170.697376480196,124.78887722980063,123.21008574928543,104.28415529905561,9.79417628541448,8.667889523609874,699.8027256022866,7.905777868517762,16.687168231931402,0.026082074316047366,0.0010718660677827684,2.5606880359330337,0.8890363413638219,5.338913842384647,0.004644752960391997,4.264904042466313
2004-1-24,2004.0,1.0,24.0,6.0,1315.7998314877227,1311.7266900112766,1489.3677710843374,1482.4010327022374,2220.1582883257165,127.00475903614458,127.36969553089205,108.96885542168674,3.6162048192771086,4.3055488685604235,734.186301857677,7.485310700931806,15.528577363641759,0.013828713870259362,0.0009496112528933468,2.576948186836014,0.3716541041011336,3.1163867291827407,0.015905988485963557,1.8034304706510773
2004-1-25,2004.0,1.0,25.0,7.0,1366.9477195605912,1371.70035201733,1510.5247793226793,1535.782074194422,2177.805578120769,129.03801996192234,125.1973463308963,105.50666358968442,13.334564126233197,11.217576350146661,716.617059301381,9.86872461413485,17.262225832656377,0.05838072028161386,0.002924451665312754,3.1668562144597887,2.190089358245329,6.1991876523151905,0.012889249932304359,3.7305713512049823
2004-1-26,2004.0,1.0,26.0,1.0,1362.731028957308,1339.1348515864893,1514.2348375970107,1502.8426305015353,2175.061054247697,130.66904282839897,123.11514841351075,105.42471974705376,24.196493245185398,18.937564381366602,698.6835209825998,8.760184237461617,18.385261003070624,0.10573183213920163,0.004042988741044013,3.949437052200614,2.8556294779938587,9.491197543500512,0.015250767656090071,6.939866939611054
2004-1-27,2004.0,1.0,27.0,2.0,1354.0884575148204,1342.216597294485,1508.6330868223374,1506.1252861602497,2176.2583246618105,127.57631165201188,122.78485952133195,104.42945321143655,17.00791940837361,12.94019528071603,696.1929760665973,7.9423517169614986,17.611134235171697,0.10478668054110302,0.0017169614984391258,3.291207075962539,2.566649323621228,6.770499479708636,0.048855359001040585,4.4856919875130075
2004-1-28,2004.0,1.0,28.0,3.0,1363.8480598155325,1342.954259576901,1518.4954408954409,1506.67129268673,2177.2911793752273,122.03914823914823,122.81469930869588,102.47485667485668,5.602020202020202,6.0036566064509085,696.2653464317273,7.640261967877748,15.486199906440044,0.047611622225687406,0.0004158220281719424,2.0732366547117835,0.6225375539269192,3.562503248609595,0.004626020063412859,2.4994542335880245
2004-1-29,2004.0,1.0,29.0,4.0,1347.2180296810861,1340.4773599386033,1498.9693296795954,1503.716244563827,2174.3974929649526,124.93634064080945,123.11097467382963,103.94735455311972,10.8483347386172,9.194611093569097,698.862573548222,8.397851112816577,16.797083653108213,0.027782041442824253,0.0013302634944998722,2.9028907649015094,1.2044001023279611,5.1629572780762345,0.02138654387311333,3.8524942440521874
2004-1-3,2004.0,1.0,3.0,6.0,1336.2972527795753,1319.9742728010199,1491.2998583067658,1489.5815274075792,2209.2270251477576,128.49143936710357,128.8922238961641,102.83286102255283,15.299681190223167,15.920877698688159,747.0520338393789,14.49895700544675,16.115366786417894,0.015007532738440143,0.0035345926526828136,5.975026074863831,1.628983659751999,4.590045196430641,0.04287866496697184,5.05539459960598
2004-1-30,2004.0,1.0,30.0,5.0,1347.1531554909695,1340.0467170427858,1508.4377272255115,1503.4862146431124,2172.774941284591,123.2880440427963,123.19034003880323,103.6553962812922,5.500259686298951,5.718185592692548,699.5499846829368,8.042019810068416,16.015827631982027,0.016236087000919025,0.0007147962830593281,2.967629939752885,0.3520371694067191,2.5666292249566016,0.019707954661492902,2.0250689267844377
2004-1-31,2004.0,1.0,31.0,6.0,1315.9011222323325,1312.3184404384021,1484.8056416803454,1483.473558124214,2230.1949451997366,125.63967414432489,127.92819069293886,107.20323423916348,1.9863213569213933,4.264179557173188,736.8253578487154,8.819129184883511,15.156854524764928,0.012696891657183925,0.0021560759417859495,2.4856561058872852,0.513205965143439,1.7996646104090555,0.02533389231598491,1.80972629813739
2004-1-4,2004.0,1.0,4.0,7.0,1382.7738767216076,1368.8600581549035,1512.2059540686137,1532.5663758921492,2176.260692572033,129.1328040827899,126.11498810467883,107.45727246952084,26.706549475474908,24.3316211334387,724.8623843510442,9.072640761300555,16.3380914618028,0.0633888448321438,0.0042823156225218085,5.965265662172879,2.454242664551943,9.512767644726408,0.07771609833465504,8.156806767116045
2004-1-5,2004.0,1.0,5.0,1.0,1368.5938248464022,1339.2692890325186,1499.5320014605393,1502.6859220359524,2168.9842961017976,126.08951019769444,124.18213492223794,103.11449585311146,26.4584528715247,25.224304904717275,708.2801959200161,10.070490809937386,16.615431226014948,0.030195920016158354,0.0017673197333871946,6.514744496061402,1.9628357907493437,7.9914158755806906,0.09255705917996364,10.015249444556655
2004-1-6,2004.0,1.0,6.0,2.0,1355.700361205456,1343.1767932926198,1500.330939524838,1505.9252665355552,2188.096884380499,124.43515118790496,123.15733360935721,104.67861771058315,15.60669546436285,14.87832228152461,699.8005382465583,7.766483800848773,15.645171307318083,0.04000621053721147,0.001500879826104958,4.84173481006107,1.119501086844012,5.285218921436704,0.041041300072456266,5.345926922678812
2004-1-7,2004.0,1.0,7.0,3.0,1352.649138024504,1343.5084129621937,1510.7281806339556,1507.232550893228,2178.926724137931,121.23170864090316,122.66368923971748,103.20994355188884,5.217705167173253,6.597853193104196,695.9152471956793,7.481564187785625,14.638917739925217,0.04206481096800997,0.001142501038637308,3.0638242625675116,0.6291026173660158,2.693601994183631,0.021136269214790195,2.1335168259243873
2004-1-8,2004.0,1.0,8.0,4.0,1342.2122731110173,1340.1642576229633,1502.472316145393,1503.7916645385362,2175.619183819398,121.45567413355874,122.84902191123142,102.47009721048182,1.7007607776838547,3.2643520472773324,697.3200367740947,7.744471117013126,15.215894580928547,0.03202410746207671,0.001225803156443128,2.215996731191583,0.4134531896419633,1.8211348894223403,0.00781449512232494,1.3023647785893049
2004-1-9,2004.0,1.0,9.0,5.0,1350.4621386677838,1340.667720228385,1508.4651248164464,1504.0306382544861,2173.959267944535,123.19650723725614,122.97649877650898,102.78424585693308,7.135619886721209,7.242878089652283,698.4785379282218,8.08396207177814,16.447440864600328,0.026508972267536703,0.0014274061990212073,2.6783747960848285,0.9592169657422512,3.649673735725938,0.01988172920065253,2.630811582381729
2004-10-1,2004.0,10.0,1.0,5.0,1345.9477744807123,1340.303058523674,1501.281228330857,1502.9431918439368,2032.1948338398197,121.02882615156018,122.21468483482012,97.25091629519564,4.051560178306092,5.5026706231454,697.8874129987256,7.73081070483286,15.799333398686404,0.00892069404960298,0.0014704440741103812,2.2266934614253504,0.4783844721105774,2.153416331732183,0.03333006567983531,2.3581511616508184
2004-10-10,2004.0,10.0,10.0,7.0,1368.3925517667662,1367.2092868137506,1525.573371805441,1531.351462288353,2016.8840430990251,120.40704863973619,124.14935864545922,98.79699093157461,-1.5157666941467436,2.334449366436592,714.4455618265778,7.117496151872755,14.395330938943047,0.0038994356080041047,0.0003078501795792714,1.7405336069779374,0.05094920472036942,0.7517701385325808,0.0062083119548486405,1.1213955874807593
2004-10-11,2004.0,10.0,11.0,1.0,1338.5199312714776,1337.4956968215158,1496.4850955163777,1501.800293398533,2020.9403422982884,118.88469282522222,122.49921760391199,97.17242056671414,-1.4097136964101558,2.2873834069710357,700.2552567237163,6.963667481662592,14.649437652811736,0.003911980440097799,0.0003422982885085575,1.4913447432762836,0.0917359413202934,1.1435696821515893,0.023667481662591687,1.0818581907090465
2004-10-12,2004.0,10.0,12.0,2.0,1341.4898602974313,1341.4526415282062,1501.2761904761905,1505.5701422744005,2017.7779325440254,118.81894736842105,122.27390309421948,97.21393483709274,-2.080250626566416,1.3658805267638074,698.5189035916824,6.814346831161078,14.621878420057707,0.006516764501044672,0.0010446721719231918,1.3625509899512487,0.15585513879215998,1.2301263555865087,0.006765495970550194,0.8316585414386628
2004-10-13,2004.0,10.0,13.0,3.0,1341.285235403012,1342.418372416534,1498.0925425425426,1506.3238771860094,2018.5074523052465,119.68503503503503,122.33257154213037,97.71091091091091,-1.3802802802802803,1.3525291439435634,698.9161367249602,7.083366454689984,14.747118441971383,0.00700516693163752,0.00034777424483306834,1.413453895071542,0.17185015898251194,1.451510333863275,0.008396263910969794,0.8086248012718601
2004-10-14,2004.0,10.0,14.0,4.0,1343.19026526896,1338.9465551806757,1496.9103139013453,1502.4996332697667,2020.8580509510537,121.29276105060859,122.5545939073884,98.48361503966885,3.7251268910461737,5.111914956444707,700.6961028800548,7.062784215930761,15.57615764510293,0.006454452105031538,0.0012713314752334848,1.9620556452007236,0.1547112610630287,2.271478167326781,0.029729597574690726,2.7033396899907096
2004-10-15,2004.0,10.0,15.0,5.0,1348.0411834086888,1339.279050456699,1498.8266666666666,1502.3240853807454,2020.4343281395008,122.47463714637146,122.50383431837054,98.32118081180812,8.470947109471094,8.605120896402594,700.4727201680262,7.920431788208861,16.062619059248767,0.006105602500854785,0.0011234308601572804,2.9451472671323207,0.34293948126801155,3.1937674009671273,0.014751135642065158,3.943877301812143
2004-10-16,2004.0,10.0,16.0,6.0,1303.6565331774334,1303.1797863694414,1470.0008192883895,1474.1155230465574,2055.346627191455,123.04476825842697,126.2985603158017,102.22179307116104,-0.7624648876404494,2.728734288219819,733.4766051317775,6.757749912922327,13.899047950772088,0.0070242656449553,0.0009868802972251248,2.010681527922907,0.07210031347962383,1.1606873331011263,0.03181237663996285,1.096133751306165
2004-10-17,2004.0,10.0,17.0,7.0,1373.5255787515503,1367.015502284277,1527.3273658612304,1530.9384528514963,2017.2396694214876,121.5331401666063,124.0646270725322,99.7302219692658,4.640865110984633,7.344873914840844,713.9350136029977,7.230583645603408,14.432729326009959,0.006621836661362353,0.0012833016785585955,3.07402084081926,0.08238796776346183,2.0873671782762693,0.03387916431394692,2.8633027051999385
2004-10-18,2004.0,10.0,18.0,1.0,1347.6307853090475,1337.5575108764726,1500.8566229622613,1501.528132179694,2020.5366867087062,123.71404357146417,122.48457740626681,99.40156538212274,11.289196869235754,10.582462426595004,700.2212934447866,7.321503641785208,16.54157501099868,0.017744537322188003,0.0017109058024148214,2.9387984552964754,1.5750109986801584,4.610891137507943,0.022975020775284745,4.198171774942563
2004-10-19,2004.0,10.0,19.0,2.0,1354.6100837760523,1341.3205472636816,1503.7771864285348,1505.324776119403,2017.5285572139303,124.56404482882145,122.26990049751244,99.38493424082698,14.512102758303055,12.82493870044953,698.578407960199,8.250696517412935,16.242686567164178,0.026069651741293533,0.0017412935323383085,2.9102487562189054,1.527910447761194,6.840646766169154,0.007064676616915423,4.863333333333333
2004-10-2,2004.0,10.0,2.0,6.0,1304.0676877761414,1302.4789175949145,1472.3196508610522,1472.7814778095294,2067.424913979122,122.54747581976882,126.12107074123753,102.1104033970276,-1.8645907053550366,1.9885714285714287,731.7056627981572,6.198868606753368,14.008747885927567,0.010030909196944071,0.0011080655508252173,1.7204175657549425,0.1808479617425789,1.083863066425614,0.009564355280807138,1.047005307050796
2004-10-20,2004.0,10.0,20.0,3.0,1355.624328161444,1342.4224904385835,1509.6885987196424,1506.261312273382,2017.9456116823126,122.96123361447007,122.35965827248795,99.14277004369475,9.765725027944315,9.611449143088937,699.1982317588039,7.359757611880991,15.966274276064173,0.020414245268961406,0.001986787860726171,2.393731684299409,1.0615407539859931,4.2308150797198625,0.009784930214076393,4.309094521432474
2004-10-21,2004.0,10.0,21.0,4.0,1348.6253578126543,1339.3121152906692,1500.5740145407785,1502.8298485588666,2020.0574987787006,123.65814333053069,122.58075232046897,99.56338097828775,9.553637667540432,8.700819267594511,700.9072300928187,7.271030776746458,16.55105031753786,0.010161211529066927,0.0021006350757205665,2.750659501709819,0.46809965803615045,3.7729848558866634,0.010014655593551539,4.437469467513434
2004-10-22,2004.0,10.0,22.0,5.0,1349.0373781148428,1339.539536019536,1501.0152457075192,1502.4659829059829,2018.7171184371184,123.99718768502072,122.48688644688644,98.10617722518255,9.711959739490823,8.380577169309564,700.3968742368743,8.543687423687423,17.104468864468863,0.008253968253968255,0.001855921855921856,2.691037851037851,0.7597069597069597,3.77992673992674,0.016068376068376067,4.206300366300367
2004-10-23,2004.0,10.0,23.0,6.0,1308.3322955827068,1302.8486907042907,1478.4956158418172,1473.7632816582477,2052.908668640771,125.07614900253046,126.34047494629274,102.63955746483846,2.842346848702407,4.36436795112782,733.718341752308,7.104046914010335,15.047959124426638,0.011554316901817338,0.0017999187133484293,2.3145212796841435,0.19235905475236603,2.4655402659234746,0.010799512280090576,1.9663241014921906
2004-10-24,2004.0,10.0,24.0,7.0,1373.3247081913025,1367.323752822829,1524.7403289201488,1530.8444877848492,2015.7064257852596,122.4478692594125,124.13149250667215,99.19916218452627,5.239242863053372,7.083307509554798,714.3551632108397,7.431995483473619,15.646325189899404,0.006261547936768631,0.0013344282488195443,2.5723670704167523,0.6793779511393965,2.5581502771504825,0.007134058714842948,2.8320160131389858
2004-10-25,2004.0,10.0,25.0,1.0,1341.544597678341,1337.411615174032,1500.3723843133357,1501.3991005084083,2020.3996382479468,120.9228092847557,122.50039108330074,98.14434117003827,3.4192057259307123,5.360551642027979,700.2391474384044,7.182929213922566,15.253715291357059,0.014567852952678921,0.001906531091122409,1.846793116933907,1.032362143136488,2.2169534610872117,0.05416503715291357,2.5815408682049275
2004-10-26,2004.0,10.0,26.0,2.0,1341.276456359605,1341.6151587538568,1505.8923472733693,1505.6113765303076,2017.0555389668557,120.70095343792565,122.27032945157758,98.58659133329971,-0.28159208999646873,1.4417456158032655,698.587986463621,6.917736637802329,14.900965462327063,0.012441524833283568,0.0010450880859958196,1.4965163730466806,0.16547228028267144,1.5263760326465612,0.007713745396635812,1.1539265452373844
2004-10-27,2004.0,10.0,27.0,3.0,1346.8275966183576,1342.5079246782927,1504.696604876083,1506.3323893277686,2017.3108262532917,121.96368124118477,122.35082227853133,98.33754785412049,4.607495466451743,5.302033011272142,699.0687633527103,7.707308590450639,15.590649376459483,0.012669548367864063,0.0009936900680677697,2.045759427634521,0.34759278581010583,2.62433546976698,0.009738162667064143,2.969294976896706
2004-10-28,2004.0,10.0,28.0,4.0,1348.1056117113976,1339.219151953832,1505.4203557509743,1502.7363427397663,2018.1392380300288,123.48735884880584,122.60067491563555,98.28609973018887,8.895023483561507,8.428870188716825,701.0744852545606,7.982002249718785,16.72255098547464,0.01780212256076686,0.003374578177727784,2.217929280579058,1.2386169120164328,4.174255391989045,0.0562429696287964,3.453465055998435
2004-10-29,2004.0,10.0,29.0,5.0,1349.618584682195,1339.3605299178726,1506.762619776746,1502.2889127884239,2018.857107938991,123.0520102736343,122.4903695737192,98.65123975106194,8.67519510026672,8.218466245558625,700.4309249120063,7.639030113414157,16.520238560813453,0.009385999217833398,0.0008799374266718811,2.6769651935862337,0.6863023073914744,3.830954243253813,0.013150175987485335,3.9270629644114194
2004-10-3,2004.0,10.0,3.0,7.0,1370.7882023636741,1367.1979718947855,1525.9703484447214,1530.5896432799711,2028.5746641272456,120.58150283013968,123.83229525917537,98.33592979176403,0.9807342784442021,4.482168774621605,711.9009111031039,7.456581046996448,14.623822515056364,0.0069490914706336546,0.0018016163072013178,2.3331960673289753,0.10675863488958666,1.0916250579090956,0.017964688320378855,1.946981005816647
2004-10-30,2004.0,10.0,30.0,6.0,1306.7136347496746,1302.6604399441342,1473.9496236591003,1473.2334729981378,2057.348172718808,124.59420375748236,126.21199953445065,102.7002311385053,2.952053576720204,4.841874778080246,732.6140013966481,6.691864525139665,14.732832867783985,0.01664338919925512,0.0014548417132216015,1.8954841713221602,0.34869646182495345,3.66649208566108,0.006168528864059591,1.938780260707635
2004-10-31,2004.0,10.0,31.0,7.0,1371.238032889913,1368.6030155943406,1527.0154709460876,1530.725136837757,2008.718320768357,123.04389553178099,124.8206650831354,99.7596496748479,1.9552653660583177,3.9648580705980936,713.4065888670866,7.810440979035423,15.091552204895176,0.014045233915108955,0.0013425591242383558,2.2691314675203964,0.2342765671795931,2.0395538572756378,0.022203862439326656,1.7809046783021791
2004-10-4,2004.0,10.0,4.0,1.0,1352.7194417950907,1337.8430622947606,1509.3525650707345,1501.5056119198157,2024.9719158947214,122.09505110003523,122.3284320933196,98.57418315460907,10.238886371645773,11.242156518247075,698.7775817281772,7.7323922952506985,15.18629613292163,0.023623976866147135,0.0028427192079596136,2.154928196833799,2.4943880801842866,3.4119002107533207,0.01671322844679704,5.985688379159927
2004-10-5,2004.0,10.0,5.0,2.0,1342.1573868229589,1341.7304607721046,1503.7718392549853,1505.7508343711083,2020.6083686176837,119.08032189492863,122.14440846824408,97.19971657050309,-2.450855349731754,1.0181386418755052,697.4888169364882,6.880747198007472,14.662067247820673,0.014097135740971357,0.0016936488169364881,1.3544707347447074,0.1601494396014944,0.929414694894147,0.0,0.9993524283935243
2004-10-6,2004.0,10.0,6.0,3.0,1343.0221631650204,1342.521207907023,1503.4440262933413,1506.4994039932453,2020.474719380153,119.89909177580411,122.36997119300685,97.94615886396709,-1.3913894324853229,1.237978237978238,698.8388298400715,6.805503129035462,14.924406476606736,0.009486440846329592,0.0006953412138670905,1.3652528061984703,0.09451673785636237,1.1369822191318169,0.004619052349259958,0.9467070626800437
2004-10-7,2004.0,10.0,7.0,4.0,1343.1674869573776,1339.294620608785,1500.1801233045624,1502.9746909659452,2022.090047393365,121.4891738594328,122.5436067816485,97.10870530209618,3.1568434032059187,4.385913967910227,700.5992573410856,8.33326818781453,15.83920457321542,0.007280011726193384,0.002100942981384668,1.9253432354521913,0.3069819709776714,1.9336004299604241,0.049201153075682805,2.226608687154932
2004-10-8,2004.0,10.0,8.0,5.0,1351.9303333169219,1339.297466191476,1501.7166658451224,1502.5474783967193,2020.8991358687692,121.50470744811949,122.5176976028902,98.12766796470646,8.230591018879085,9.504701885677711,700.5607088805351,7.095884391934775,16.102231118488504,0.00839720744031636,0.0011717033637650735,2.361421666748035,0.5080310501391397,3.3231460235317094,0.022652931699458086,4.417028755553385
2004-10-9,2004.0,10.0,9.0,6.0,1303.4836978710994,1302.8505747126437,1471.1779295051354,1473.8743759433414,2053.370544525717,122.59331232492997,126.34947172878208,101.16030578898226,-1.2301003734827265,2.6302128900554096,733.8261349123418,6.905607802159526,14.410251944734703,0.004702194357366771,0.0005224660397074191,1.9103680482990828,0.09415999071171485,1.1169743411122721,0.024381748519679555,1.1244049692325555
2004-11-1,2004.0,11.0,1.0,1.0,1346.752004437497,1337.7715029981323,1498.7087334478924,1500.0893541728103,2010.3461122579376,122.42712018599009,122.99415118450801,98.26705751541493,7.304103911856869,8.525238263325097,696.6290671385038,7.908434090238868,15.597857072643272,0.025312100658606115,0.0022117369507519908,2.56664700678266,0.7484026344244569,4.052098692617713,0.022313968347586748,3.735820308660179
2004-11-10,2004.0,11.0,10.0,3.0,1342.9861704802615,1342.4587288897771,1501.799879202738,1504.5503647446787,1990.893924253023,120.23248439702033,123.26081742780055,97.7481377088786,-1.1937286088182002,2.0058335428715113,698.1498950734485,7.733286699310483,14.588887778555012,0.006445488158289198,0.0008494054162086539,1.6439992005596082,0.07554711701808733,1.1023283701409015,0.01778754871589887,1.1158688917757569
2004-11-11,2004.0,11.0,11.0,4.0,1343.1960372260583,1338.8813951200316,1496.4918805132318,1500.7002164502164,1992.404909484455,122.6102646351243,123.43137544273908,96.95754811547714,7.1829390537289495,8.390373261282898,699.6739472648563,9.651564344746163,15.556965761511217,0.016824085005903187,0.0016725698543880363,2.3705234159779613,0.7795159386068476,4.015889413616686,0.0279909484454939,3.233421881149154
2004-11-12,2004.0,11.0,12.0,5.0,1348.4685220345757,1338.9955769608807,1495.6738053540155,1500.0428051896993,1991.8385099272655,123.06034525894421,123.43566935325339,98.71233425068802,8.938704028021016,9.491705805935846,699.876204049538,8.009091802634165,15.919942991940239,0.016414389620601533,0.0014252014940043247,2.5941615883624927,0.6939256929427954,4.182720660507175,0.12654806369176333,3.93552191861608
2004-11-13,2004.0,11.0,13.0,6.0,1314.170858074281,1309.9907306120099,1477.0357122050684,1476.7938280845183,2016.9012032932235,123.93370230119429,127.23605273763602,101.44456743373144,0.6522575007282261,4.113575503551053,732.6489147331453,7.71276411998388,14.512810179054638,0.01099660314353158,0.0007484598998215212,2.1348379296447693,0.6256549024123438,1.7805861016753988,0.009960274051471011,1.6239276872589095
2004-11-14,2004.0,11.0,14.0,7.0,1372.763587098119,1368.3106801137833,1527.0422667501566,1529.2227049392293,1994.6091026635636,122.28955332915884,125.16545125420222,99.17423293675643,2.370277603840534,5.595070606013236,714.670235324541,8.182208430307732,14.734678044996121,0.007447633824670287,0.0013964313421256788,2.4701318851823117,0.16984742694595292,1.5498836307214896,0.03811740367209723,2.0940263770364624
2004-11-15,2004.0,11.0,15.0,1.0,1338.5954574886687,1336.8988908060144,1494.9045719698859,1498.883411387725,1992.2888341138773,121.25816423193898,123.40724673403993,98.13037842149873,1.105499326918283,3.5830552373362554,699.542075425191,7.961646536849889,14.910968696080849,0.010253882178949963,0.0009859502095144195,2.1522800098595023,0.06305151589844712,1.5135321666255854,0.1482869115109687,1.474735025881193
2004-11-16,2004.0,11.0,16.0,2.0,1341.195949032946,1340.9386865701547,1498.48831300813,1503.1245804738767,1988.1902018734659,120.5609756097561,123.21279366828632,98.18805894308943,-1.8308943089430894,1.3366160718818214,697.8507739317738,7.506086259580224,14.552973000050093,0.013224465260732355,0.0009517607574011922,1.5210138756699896,0.11691629514602014,1.2833742423483445,0.005159545158543305,0.9738516255071883
